Square Feet,Price,Zip,City,State,Street Address,Bedrooms,Bathrooms,URL,Image,Price/Sqft,Price Category
2978.0,975000,98055,Renton,WA,1228 Benson Rd S,,,https://www.redfin.com/WA/Renton/1228-Benson-Rd-S-98055/home/230263,https://ssl.cdn-redfin.com/photo/1/islphoto/557/genIslnoResize.2128557_1.jpg,327.40094022834114,Medium-High
2790.0,1795000,98074,Sammamish,WA,165 241st Pl SE,4.0,4.0,https://www.redfin.com/WA/Sammamish/165-241st-Pl-SE-98074/home/265196,https://ssl.cdn-redfin.com/photo/1/islphoto/315/genIslnoResize.2313315_0.jpg,643.3691756272401,High
3630.0,2588990,98075,Sammamish,WA,1241 222nd Ct SE Lot10,5.0,5.0,https://www.redfin.com/WA/Sammamish/1241-222nd-Ct-SE-98075/home/183988339,https://ssl.cdn-redfin.com/photo/1/islphoto/134/genIslnoResize.2313134_0.jpg,713.2203856749311,High
5340.0,2850000,98074,Sammamish,WA,2317 Sahalee Dr E,10.0,10.0,https://www.redfin.com/WA/Sammamish/2317-Sahalee-Dr-E-98074/home/266318,https://ssl.cdn-redfin.com/photo/1/islphoto/814/genIslnoResize.2311814_0.jpg,533.7078651685393,High
1940.0,1599000,98074,Sammamish,WA,2502 239th Pl NE,4.0,4.0,https://www.redfin.com/WA/Sammamish/2502-239th-Pl-NE-98074/home/263422,https://ssl.cdn-redfin.com/photo/1/islphoto/685/genIslnoResize.2312685_0.jpg,824.2268041237113,High
3139.0,1829000,98075,Sammamish,WA,26317 SE 21st Pl,4.0,4.0,https://www.redfin.com/WA/Sammamish/26317-SE-21st-Pl-98075/home/2073499,https://ssl.cdn-redfin.com/photo/1/islphoto/058/genIslnoResize.2305058_1.jpg,582.6696400127429,High
3200.0,1925000,98075,Sammamish,WA,3347 258th Ave SE,3.0,3.0,https://www.redfin.com/WA/Sammamish/3347-258th-Ave-SE-98075/home/436625,https://ssl.cdn-redfin.com/photo/1/islphoto/810/genIslnoResize.2309810_0.jpg,601.5625,High
2350.0,1475000,98075,Sammamish,WA,19516 SE 23 St,4.0,4.0,https://www.redfin.com/WA/Sammamish/19516-SE-23rd-St-98075/home/267548,https://ssl.cdn-redfin.com/photo/1/islphoto/709/genIslnoResize.2308709_0.jpg,627.6595744680851,High
2300.0,2000000,98074,Sammamish,WA,1703 E Lake Sammamish Pkwy NE,4.0,4.0,https://www.redfin.com/WA/Sammamish/1703-E-Lake-Sammamish-Pkwy-NE-98074/home/322349,https://ssl.cdn-redfin.com/photo/1/islphoto/772/genIslnoResize.2308772_0.jpg,869.5652173913044,High
1219.0,600000,98075,Sammamish,WA,4321 Issaquah Pine Lake Rd SE 402,2.0,2.0,https://www.redfin.com/WA/Sammamish/4321-Issaquah-Pine-Lake-Rd-SE-98075/unit-402/home/15605,https://ssl.cdn-redfin.com/photo/1/islphoto/982/genIslnoResize.2305982_0.jpg,492.2067268252666,Medium-low
2520.0,1569450,98075,Sammamish,WA,22514 SE 15th Pl,4.0,4.0,https://www.redfin.com/WA/Sammamish/22514-SE-15th-Pl-98075/home/436067,https://ssl.cdn-redfin.com/photo/1/islphoto/222/genIslnoResize.2306222_1.jpg,622.797619047619,High
4231.0,2450000,98075,Sammamish,WA,24880 SE 14th St,5.0,5.0,https://www.redfin.com/WA/Sammamish/24880-SE-14th-St-98075/home/171855214,https://ssl.cdn-redfin.com/photo/1/islphoto/289/genIslnoResize.2305289_0.jpg,579.0593240368707,High
988.0,505000,98074,Sammamish,WA,721 241st Ln SE,2.0,2.0,https://www.redfin.com/WA/Sammamish/721-241st-Ln-SE-98074/home/192504839,https://ssl.cdn-redfin.com/photo/1/islphoto/426/genIslnoResize.2305426_0.jpg,511.1336032388664,Low
1069.0,559500,98074,Sammamish,WA,710 240th Way SE Unit H201,3.0,3.0,https://www.redfin.com/WA/Sammamish/710-240th-Way-SE-98074/unit-H201/home/59708,https://ssl.cdn-redfin.com/photo/1/islphoto/970/genIslnoResize.2301970_1.jpg,523.3863423760524,Medium-low
2310.0,1559950,98074,Sammamish,WA,2100 232nd Pl NE,4.0,4.0,https://www.redfin.com/WA/Sammamish/2100-232nd-Pl-NE-98074/home/263693,https://ssl.cdn-redfin.com/photo/1/islphoto/190/genIslnoResize.2298190_4.jpg,675.3030303030303,High
4110.0,3590000,98075,Sammamish,WA,1130 Lancaster Way SE,4.0,4.0,https://www.redfin.com/WA/Sammamish/1130-Lancaster-Way-SE-98075/home/433473,https://ssl.cdn-redfin.com/photo/1/islphoto/912/genIslnoResize.2296912_0.jpg,873.4793187347932,High
1078.0,575000,98074,Sammamish,WA,759 241st Ln SE,2.0,2.0,https://www.redfin.com/WA/Sammamish/759-241st-Ln-SE-98074/home/191478871,https://ssl.cdn-redfin.com/photo/1/islphoto/106/genIslnoResize.2292106_0.jpg,533.3951762523191,Medium-low
3948.0,2899990,98075,Sammamish,WA,1251 222nd Court SE Lot11,5.0,5.0,https://www.redfin.com/WA/Sammamish/1251-222nd-Ct-SE-98075/home/183988340,https://ssl.cdn-redfin.com/photo/1/islphoto/967/genIslnoResize.2294967_1.jpg,734.5466058763931,High
1069.0,625000,98074,Sammamish,WA,710 SE 240th Way Unit A201,3.0,3.0,https://www.redfin.com/WA/Sammamish/710-240th-Way-SE-98074/unit-A201/home/13445,https://ssl.cdn-redfin.com/photo/1/islphoto/493/genIslnoResize.2295493_0.jpg,584.6585594013096,Medium-low
1778.0,1650000,98075,Sammamish,WA,21520 SE 32nd St,3.0,3.0,https://www.redfin.com/WA/Sammamish/21520-SE-32nd-St-98075/home/435804,https://ssl.cdn-redfin.com/photo/1/islphoto/375/genIslnoResize.2293375_2.jpg,928.0089988751406,High
805.0,439000,98074,Sammamish,WA,503 225th Ln NE Unit F306,1.0,1.0,https://www.redfin.com/WA/Sammamish/503-225th-Ln-NE-98074/unit-F306/home/2097520,https://ssl.cdn-redfin.com/photo/1/islphoto/957/genIslnoResize.2291957_0.jpg,545.3416149068323,Low
1070.0,649999,98075,Sammamish,WA,3500 E Lake Sammamish Pkwy SE Unit 1101,2.0,2.0,https://www.redfin.com/WA/Sammamish/3500-E-Lake-Sammamish-Pkwy-SE-98075/unit-1-101/home/77489125,https://ssl.cdn-redfin.com/photo/1/islphoto/214/genIslnoResize.2288214_2.jpg,607.4757009345794,Medium-low
4750.0,3200000,98075,Sammamish,WA,4155 212th Way SE,4.0,4.0,https://www.redfin.com/WA/Sammamish/4155-212th-Way-SE-98075/home/267393,https://ssl.cdn-redfin.com/photo/1/islphoto/768/genIslnoResize.2289768_0.jpg,673.6842105263158,High
5316.0,2940000,98074,Sammamish,WA,4539 205th Pl NE,4.0,4.0,https://www.redfin.com/WA/Sammamish/4539-205th-Pl-NE-98074/home/12303773,https://ssl.cdn-redfin.com/photo/1/islphoto/127/genIslnoResize.2290127_1.jpg,553.0474040632054,High
5674.0,3648000,98074,Sammamish,WA,253 E Lake Sammamish Pkwy SE,4.0,4.0,https://www.redfin.com/WA/Sammamish/253-E-Lake-Sammamish-Shore-Ln-NE-98074/home/322257,https://ssl.cdn-redfin.com/photo/1/islphoto/890/genIslnoResize.2287890_0.jpg,642.9326753612971,High
1250.0,910000,98074,Sammamish,WA,22877 SE 5th Ct,2.0,2.0,https://www.redfin.com/WA/Sammamish/22877-SE-5th-Ct-98074/home/143457991,https://ssl.cdn-redfin.com/photo/1/islphoto/801/genIslnoResize.2286801_0.jpg,728.0,Medium-High
805.0,439000,98074,Sammamish,WA,537 225th Ln NE Unit C302,1.0,1.0,https://www.redfin.com/WA/Sammamish/537-225th-Ln-NE-98074/unit-C302/home/2096713,https://ssl.cdn-redfin.com/photo/1/islphoto/124/genIslnoResize.2281124_0.jpg,545.3416149068323,Low
1793.0,1139950,98074,Sammamish,WA,835 207th Ave NE,3.0,3.0,https://www.redfin.com/WA/Sammamish/835-207th-Ave-NE-98074/home/268408,https://ssl.cdn-redfin.com/photo/1/islphoto/861/genIslnoResize.2279861_2.jpg,635.7780256553262,Medium-High
5674.0,3648000,98074,Sammamish,WA,822 Windsor Dr SE,5.0,5.0,https://www.redfin.com/WA/Sammamish/822-Windsor-Dr-SE-98074/home/433483,https://ssl.cdn-redfin.com/photo/1/islphoto/361/genIslnoResize.2227361_1.jpg,642.9326753612971,High
2010.0,1700000,98075,Sammamish,WA,3028 197th Ave SE,4.0,4.0,https://www.redfin.com/WA/Sammamish/3028-197th-Ave-SE-98075/home/267896,https://ssl.cdn-redfin.com/photo/1/islphoto/151/genIslnoResize.2271151_1.jpg,845.7711442786069,High
1680.0,1199000,98074,Sammamish,WA,1801 211th Way NE,4.0,4.0,https://www.redfin.com/WA/Sammamish/1801-211th-Way-NE-98074/home/263425,https://ssl.cdn-redfin.com/photo/1/islphoto/996/genIslnoResize.2264996_0.jpg,713.6904761904761,Medium-High
805.0,439000,98074,Sammamish,WA,517 225 Ln NE Unit E304,1.0,1.0,https://www.redfin.com/WA/Sammamish/517-225th-Ln-NE-98074/unit-E304/home/2084749,https://ssl.cdn-redfin.com/photo/1/islphoto/068/genIslnoResize.2262068_0.jpg,545.3416149068323,Low
1320.0,899000,98074,Sammamish,WA,20420 SE 8th St,4.0,4.0,https://www.redfin.com/WA/Sammamish/20420-SE-8th-St-98074/home/267378,https://ssl.cdn-redfin.com/photo/1/islphoto/811/genIslnoResize.2251811_0.jpg,681.060606060606,Medium-High
2809.0,1987629,98074,Sammamish,WA,24639 NE 18th St,4.0,4.0,https://www.redfin.com/WA/Redmond/24639-NE-18th-St-98074/home/190970021,https://ssl.cdn-redfin.com/photo/595/islphoto/754/genIslnoResize.F4BC87EE3754_1.jpg,707.5930936276255,High
5674.0,3648000,98074,Sammamish,WA,25025 NE 18th St,4.0,4.0,https://www.redfin.com/WA/Sammamish/25025-NE-18th-St-98074/home/262203,https://ssl.cdn-redfin.com/photo/1/islphoto/149/genIslnoResize.2245149_4.jpg,642.9326753612971,High
1600.0,2899000,98075,Sammamish,WA,2721 E Lake Sammamish Pkwy SE,3.0,3.0,https://www.redfin.com/WA/Sammamish/2721-E-Lake-Sammamish-Pkwy-SE-98075/home/322314,https://ssl.cdn-redfin.com/photo/1/islphoto/272/genIslnoResize.2167272_4.jpg,1811.875,High
2809.0,1987629,98074,Sammamish,WA,24639 Site 14 NE 18th St,4.0,4.0,https://www.redfin.com/WA/Redmond/24639-Site-14-NE-18th-St-98074/home/187364901,https://ssl.cdn-redfin.com/photo/1/islphoto/080/genIslnoResize.2159080_2.jpg,707.5930936276255,High
3340.0,1200000,98198,Seatac,WA,20630 Military Rd S,6.0,6.0,https://www.redfin.com/WA/Seatac/20630-Military-Rd-S-98198/home/344445,https://ssl.cdn-redfin.com/photo/1/islphoto/214/genIslnoResize.2312214_0.jpg,359.2814371257485,Medium-High
3092.0,1200000,98188,Seatac,WA,3510 S 164th St,7.0,7.0,https://www.redfin.com/WA/Unknown/3510-S-164th-St-Unknown/home/190250881,https://ssl.cdn-redfin.com/photo/1/islphoto/807/genIslnoResize.2312807_0.jpg,388.098318240621,Medium-High
2200.0,600000,98188,Seatac,WA,4304 S 179th St,4.0,4.0,https://www.redfin.com/WA/Seatac/4304-S-179th-St-98188/home/340436,https://ssl.cdn-redfin.com/photo/1/islphoto/532/genIslnoResize.2312532_0.jpg,272.72727272727275,Medium-low
4200.0,1175000,98188,Seatac,WA,4510 S 184th St,5.0,5.0,https://www.redfin.com/WA/Seatac/4510-S-184th-St-98188/home/342469,https://ssl.cdn-redfin.com/photo/1/islphoto/618/genIslnoResize.2312618_0.jpg,279.76190476190476,Medium-High
2000.0,875000,98168,Seatac,WA,2620 S 133rd St,3.0,3.0,https://www.redfin.com/WA/Seatac/2620-S-133rd-St-98168/home/190883,https://ssl.cdn-redfin.com/photo/1/islphoto/894/genIslnoResize.2311894_0.jpg,437.5,Medium-High
2010.0,899950,98188,Seatac,WA,4563 S 190th Ln,4.0,4.0,https://www.redfin.com/WA/Seatac/4563-S-190th-Ln-98188/home/341157,https://ssl.cdn-redfin.com/photo/1/islphoto/872/genIslnoResize.2311872_0.jpg,447.7363184079602,Medium-High
1210.0,645000,98188,Seatac,WA,3814 S 179th St,4.0,4.0,https://www.redfin.com/WA/Seatac/3814-S-179th-St-98188/home/342476,https://ssl.cdn-redfin.com/photo/1/islphoto/197/genIslnoResize.2310197_0.jpg,533.0578512396694,Medium-low
800.0,74500,98188,Seatac,WA,3411 180th Pl 62,2.0,2.0,https://www.redfin.com/WA/SeaTac/3411-S-180th-Pl-98188/unit-62/home/193547089,https://ssl.cdn-redfin.com/photo/1/islphoto/116/genIslnoResize.2311116_0.jpg,93.125,Low
4200.0,1200000,98188,Seatac,WA,17323 S Military Rd S,6.0,6.0,https://www.redfin.com/WA/Seatac/17323-Military-Rd-S-98188/home/143457689,https://ssl.cdn-redfin.com/photo/1/islphoto/038/genIslnoResize.2311038_0.jpg,285.7142857142857,Medium-High
1093.0,295000,98188,Seatac,WA,3425 S 176th St 227,2.0,2.0,https://www.redfin.com/WA/Seatac/3425-S-176th-St-98188/unit-227/home/2526,https://ssl.cdn-redfin.com/photo/1/islphoto/419/genIslnoResize.2310419_1.jpg,269.89935956084173,Low
1200.0,575000,98188,Seatac,WA,17333 33rd Ave S,4.0,4.0,https://www.redfin.com/WA/Seatac/17333-33rd-Ave-S-98188/home/341337,https://ssl.cdn-redfin.com/photo/1/islphoto/629/genIslnoResize.2309629_0.jpg,479.1666666666667,Medium-low
972.0,385000,98198,Seatac,WA,21035 40th Pl S Unit K3,2.0,2.0,https://www.redfin.com/WA/Seatac/21035-40th-Pl-S-98198/unit-K3/home/35620323,https://ssl.cdn-redfin.com/photo/1/islphoto/938/genIslnoResize.2307938_0.jpg,396.09053497942386,Low
972.0,374900,98198,Seattle,WA,21240 40th Pl S Unit E,2.0,2.0,https://www.redfin.com/WA/Seatac/21240-40th-Pl-S-98198/unit-E/home/22695591,https://ssl.cdn-redfin.com/photo/1/islphoto/933/genIslnoResize.2308933_0.jpg,385.69958847736626,Low
1146.0,418000,98198,Seatac,WA,4001 S 211th Pl Unit C6,2.0,2.0,https://www.redfin.com/WA/Seatac/4001-S-211th-Pl-98198/unit-C6/home/44657771,https://ssl.cdn-redfin.com/photo/1/islphoto/161/genIslnoResize.2309161_0.jpg,364.74694589877834,Low
1960.0,839950,98188,Seatac,WA,3615 S 192nd St,4.0,4.0,https://www.redfin.com/WA/Seatac/3615-S-192nd-St-98188/home/340179,https://ssl.cdn-redfin.com/photo/1/islphoto/495/genIslnoResize.2307495_0.jpg,428.5459183673469,Medium-High
3340.0,925000,98188,Tukwila,WA,16302 47th Pl S,5.0,5.0,https://www.redfin.com/WA/Tukwila/16302-47th-Pl-S-98188/home/194516,https://ssl.cdn-redfin.com/photo/1/islphoto/061/genIslnoResize.2308061_0.jpg,276.94610778443115,Medium-High
2400.0,669950,98198,Seatac,WA,3540 S 200th St,4.0,4.0,https://www.redfin.com/WA/Seatac/3540-S-200th-St-98198/home/340079,https://ssl.cdn-redfin.com/system_files/media/1010916_JPG/genDesktopMapHomeCardUrl/item_1.jpg,279.1458333333333,Medium-low
660.0,99999,98188,Seatac,WA,18117 32nd Ave S 333,1.0,1.0,https://www.redfin.com/WA/SeaTac/18117-32nd-Ave-S-98188/unit-333/home/191480179,https://ssl.cdn-redfin.com/photo/1/islphoto/023/genIslnoResize.2308023_0.jpg,151.51363636363635,Low
728.0,123500,98188,Seatac,WA,18215 35TH Pl S 371,2.0,2.0,https://www.redfin.com/WA/SeaTac/18215-35th-Pl-S-98188/unit-371/home/187665845,https://ssl.cdn-redfin.com/photo/1/islphoto/996/genIslnoResize.2307996_0.jpg,169.64285714285714,Low
648.0,110000,98188,Seatac,WA,3407 S 181st Pl 138,2.0,2.0,https://www.redfin.com/WA/SeaTac/3407-S-181st-Pl-98188/unit-138/home/191429340,https://ssl.cdn-redfin.com/photo/1/islphoto/980/genIslnoResize.2307980_0.jpg,169.7530864197531,Low
648.0,110000,98188,Seatac,WA,3407 S 180th Pl 61,2.0,2.0,https://www.redfin.com/WA/SeaTac/3407-S-180th-Pl-98188/unit-61/home/191480219,https://ssl.cdn-redfin.com/photo/1/islphoto/979/genIslnoResize.2307979_0.jpg,169.7530864197531,Low
648.0,110000,98188,Seatac,WA,3255 S 181st St 97,2.0,2.0,https://www.redfin.com/WA/SeaTac/3255-S-181st-St-98188/unit-97/home/188826087,https://ssl.cdn-redfin.com/photo/1/islphoto/971/genIslnoResize.2307971_0.jpg,169.7530864197531,Low
648.0,110000,98188,Seatac,WA,18306 35th Ave S 365,2.0,2.0,https://www.redfin.com/WA/SeaTac/18306-35th-Ave-S-98188/unit-365/home/186312946,https://ssl.cdn-redfin.com/photo/1/islphoto/964/genIslnoResize.2307964_0.jpg,169.7530864197531,Low
930.0,545000,98198,Seatac,WA,20435 15th Ave S,3.0,3.0,https://www.redfin.com/WA/Seatac/20435-15th-Ave-S-98198/home/336705,https://ssl.cdn-redfin.com/photo/1/islphoto/743/genIslnoResize.2306743_0.jpg,586.0215053763441,Low
1830.0,739900,98188,Seatac,WA,3401 S 198th St,3.0,3.0,https://www.redfin.com/WA/Seatac/3401-S-198th-St-98188/home/342545,https://ssl.cdn-redfin.com/photo/1/islphoto/217/genIslnoResize.2305217_0.jpg,404.3169398907104,Medium-low
1638.0,619000,98168,Tukwila,WA,3415 S 144th Ln,3.0,3.0,https://www.redfin.com/WA/Tukwila/3415-S-144th-St-98168/home/173678411,https://ssl.cdn-redfin.com/photo/1/islphoto/846/genIslnoResize.2303846_1.jpg,377.8998778998779,Medium-low
2190.0,675000,98168,Tukwila,WA,13330 Military Rd S,5.0,5.0,https://www.redfin.com/WA/Tukwila/13330-Military-Rd-S-98168/home/191802,https://ssl.cdn-redfin.com/photo/1/islphoto/111/genIslnoResize.2299111_0.jpg,308.2191780821918,Medium-low
805.0,275000,98188,Seatac,WA,4810 S 187th Pl Unit B106,2.0,2.0,https://www.redfin.com/WA/Seatac/4810-S-187th-Pl-98188/unit-B106/home/56821,https://ssl.cdn-redfin.com/photo/1/islphoto/040/genIslnoResize.2289040_3.jpg,341.6149068322981,Low
2520.0,795000,98168,Seatac,WA,2644 S 144th St,6.0,6.0,https://www.redfin.com/WA/Seatac/2644-S-144th-St-98168/home/190558,https://ssl.cdn-redfin.com/photo/1/islphoto/751/genIslnoResize.2300751_0.jpg,315.4761904761905,Medium-low
720.0,79900,98188,Seatac,WA,3442 S 181st St 89,1.0,1.0,https://www.redfin.com/WA/SeaTac/3442-S-181st-St-98188/unit-89/home/173702368,https://ssl.cdn-redfin.com/photo/1/islphoto/735/genIslnoResize.2298735_0.jpg,110.97222222222223,Low
1179.0,297000,98188,Seatac,WA,3425 S 176th St 267,2.0,2.0,https://www.redfin.com/WA/Seatac/3425-S-176th-St-98188/unit-267/home/47833,https://ssl.cdn-redfin.com/photo/1/islphoto/138/genIslnoResize.2295138_0.jpg,251.9083969465649,Low
991.0,370000,98168,Seatac,WA,14912 32nd Pl S,2.0,2.0,https://www.redfin.com/WA/SeaTac/14912-32nd-Pl-S-98168/home/190881417,https://ssl.cdn-redfin.com/photo/1/islphoto/576/genIslnoResize.2291576_0.jpg,373.36024217961653,Low
2550.0,780000,98188,Seatac,WA,19026 47th Ave S,6.0,6.0,https://www.redfin.com/WA/Seatac/19026-47th-Ave-S-98188/home/341043,https://ssl.cdn-redfin.com/photo/1/islphoto/917/genIslnoResize.2290917_0.jpg,305.88235294117646,Medium-low
1638.0,614000,98168,Tukwila,WA,3411 S 144th Ln,3.0,3.0,https://www.redfin.com/WA/Tukwila/3411-S-144th-St-98168/home/173678412,https://ssl.cdn-redfin.com/photo/1/islphoto/432/genIslnoResize.2287432_0.jpg,374.84737484737485,Medium-low
1640.0,675000,98168,Seatac,WA,13107 military Rd S,4.0,4.0,https://www.redfin.com/WA/Tukwila/13107-Military-Rd-S-98168/home/190731,https://ssl.cdn-redfin.com/photo/1/islphoto/010/genIslnoResize.2285010_0.jpg,411.5853658536585,Medium-low
660.0,99999,98188,Seatac,WA,3237 S 182nd Pl 221,1.0,1.0,https://www.redfin.com/WA/Seattle/3237-S-182nd-Pl-98188/unit-221/home/173491271,https://ssl.cdn-redfin.com/photo/1/islphoto/398/genIslnoResize.2282398_0.jpg,151.51363636363635,Low
4200.0,820000,98188,Seatac,WA,3422 S 162nd St,6.0,6.0,https://www.redfin.com/WA/Seatac/3422-S-162nd-St-98188/home/341976,https://ssl.cdn-redfin.com/photo/1/islphoto/963/genIslnoResize.2280963_0.jpg,195.23809523809524,Medium-High
1437.0,612700,98168,Tukwila,WA,13813 32nd Ln S,4.0,4.0,https://www.redfin.com/WA/SeaTac/13813-32nd-Ln-S-98168/home/190560026,https://ssl.cdn-redfin.com/photo/1/islphoto/057/genIslnoResize.2276057_0.jpg,426.37439109255394,Medium-low
1407.0,595600,98168,Tukwila,WA,13831 32nd Ln S,3.0,3.0,https://www.redfin.com/WA/SeaTac/13831-32nd-Ln-S-98168/home/190559707,https://ssl.cdn-redfin.com/photo/1/islphoto/024/genIslnoResize.2276024_0.jpg,423.31201137171286,Medium-low
1437.0,612700,98168,Tukwila,WA,13815 32nd Ln S,4.0,4.0,https://www.redfin.com/WA/SeaTac/13815-32nd-Ln-S-98168/home/190559724,https://ssl.cdn-redfin.com/photo/1/islphoto/009/genIslnoResize.2276009_0.jpg,426.37439109255394,Medium-low
1437.0,612700,98168,Tukwila,WA,13847 32nd Ln S,4.0,4.0,https://www.redfin.com/WA/SeaTac/13847-32nd-Ln-S-98168/home/190559718,https://ssl.cdn-redfin.com/photo/1/islphoto/976/genIslnoResize.2275976_0.jpg,426.37439109255394,Medium-low
1408.0,631700,98168,Tukwila,WA,13839 32nd Ln S,4.0,4.0,https://www.redfin.com/WA/SeaTac/13839-32nd-Ln-S-98168/home/190559695,https://ssl.cdn-redfin.com/photo/1/islphoto/941/genIslnoResize.2275941_0.jpg,448.6505681818182,Medium-low
820.0,265000,98188,Seatac,WA,3515 S 160th St Unit A5,2.0,2.0,https://www.redfin.com/WA/Seatac/3515-S-160th-St-98188/unit-A5/home/31221,https://ssl.cdn-redfin.com/photo/1/islphoto/075/genIslnoResize.2271075_1.jpg,323.1707317073171,Low
648.0,50000,98188,Seatac,WA,3207 S 181st Pl 124,1.0,1.0,https://www.redfin.com/WA/SeaTac/3207-S-181st-Pl-98188/unit-124/home/191755448,https://ssl.cdn-redfin.com/photo/1/islphoto/847/genIslnoResize.2267847_0.jpg,77.1604938271605,Low
648.0,50000,98188,Seatac,WA,18318 35th Ave S 368,2.0,2.0,https://www.redfin.com/WA/SeaTac/18318-35th-Ave-S-98188/unit-368/home/190987358,https://ssl.cdn-redfin.com/photo/1/islphoto/628/genIslnoResize.2243628_0.jpg,77.1604938271605,Low
756.0,50000,98188,Seatac,WA,18116 36th Ave S 393,3.0,3.0,https://www.redfin.com/WA/SeaTac/18116-36th-Avenue-S-98188/unit-393/home/190744043,https://ssl.cdn-redfin.com/photo/1/islphoto/937/genIslnoResize.2235937_1.jpg,66.13756613756614,Low
1076.0,320000,98188,Seatac,WA,3425 S 176th St 238,3.0,3.0,https://www.redfin.com/WA/Seatac/3425-S-176th-St-98188/unit-238/home/21521,https://ssl.cdn-redfin.com/photo/1/islphoto/088/genIslnoResize.2213088_0.jpg,297.3977695167286,Low
648.0,99999,98188,Seatac,WA,3439 S 181st Pl 146,2.0,2.0,https://www.redfin.com/WA/SeaTac/3439-S-181st-Pl-98188/unit-146/home/186103402,https://ssl.cdn-redfin.com/photo/1/islphoto/629/genIslnoResize.2138629_0.jpg,154.31944444444446,Low
2340.0,849000,98133,Shoreline,WA,18529 Ashworth Ave N Unit D,3.0,3.0,https://www.redfin.com/WA/Shoreline/18529-Ashworth-Ave-N-98133/unit-D/home/178439585,https://ssl.cdn-redfin.com/photo/1/islphoto/712/genIslnoResize.2311712_0.jpg,362.8205128205128,Medium-High
1880.0,800000,98177,Shoreline,WA,358 NW 189th St,4.0,4.0,https://www.redfin.com/WA/Shoreline/358-NW-189th-St-98177/home/78642,https://ssl.cdn-redfin.com/photo/1/islphoto/209/genIslnoResize.2313209_0.jpg,425.531914893617,Medium-High
1000.0,749000,98155,Shoreline,WA,19046 10th Ave NE Unit A  B,2.0,2.0,https://www.redfin.com/WA/Shoreline/19046-10th-Ave-NE-98155/unit-A-B/home/193654551,https://ssl.cdn-redfin.com/photo/1/islphoto/022/genIslnoResize.2312022_0.jpg,749.0,Medium-low
2570.0,1650000,98177,Shoreline,WA,1328 NW 175th St,5.0,5.0,https://www.redfin.com/WA/Shoreline/1328-NW-175th-St-98177/home/77011,https://ssl.cdn-redfin.com/photo/1/islphoto/963/genIslnoResize.2311963_0.jpg,642.023346303502,High
735.0,340000,98155,Shoreline,WA,1522 NE 175th St 210,1.0,1.0,https://www.redfin.com/WA/Shoreline/1522-NE-175th-St-98155/unit-210/home/2083820,https://ssl.cdn-redfin.com/system_files/media/1014473_JPG/genDesktopMapHomeCardUrl/item_1.jpg,462.5850340136054,Low
2000.0,950000,98133,Shoreline,WA,17305 Stone Ct N,4.0,4.0,https://www.redfin.com/WA/Shoreline/17305-Stone-Ct-N-98133/home/82911,https://ssl.cdn-redfin.com/photo/1/islphoto/117/genIslnoResize.2311117_0.jpg,475.0,Medium-High
1300.0,825000,98133,Shoreline,WA,14516 Dayton Ave N,3.0,3.0,https://www.redfin.com/WA/Shoreline/14516-Dayton-Ave-N-98133/home/81977,https://ssl.cdn-redfin.com/photo/1/islphoto/690/genIslnoResize.2310690_0.jpg,634.6153846153846,Medium-High
2780.0,950000,98133,Shoreline,WA,18016 Wallingford Ave N,5.0,5.0,https://www.redfin.com/WA/Shoreline/18016-Wallingford-Ave-N-98133/home/83355,https://ssl.cdn-redfin.com/photo/1/islphoto/036/genIslnoResize.2310036_0.jpg,341.72661870503595,Medium-High
1480.0,1795000,98155,Shoreline,WA,1222 NE 180th St,3.0,3.0,https://www.redfin.com/WA/Shoreline/1222-NE-180th-St-98155/home/84265,https://ssl.cdn-redfin.com/photo/1/islphoto/178/genIslnoResize.2308178_0.jpg,1212.837837837838,High
780.0,725000,98155,Shoreline,WA,15502 5th Ave NE,2.0,2.0,https://www.redfin.com/WA/Shoreline/15502-5th-Ave-NE-98155/home/87365,https://ssl.cdn-redfin.com/photo/1/islphoto/952/genIslnoResize.2304952_0.jpg,929.4871794871794,Medium-low
906.0,369950,98133,Shoreline,WA,700 N 160 St Unit A308,2.0,2.0,https://www.redfin.com/WA/Shoreline/700-N-160th-St-98133/unit-A308/home/190501098,https://ssl.cdn-redfin.com/photo/1/islphoto/478/genIslnoResize.2307478_0.jpg,408.3333333333333,Low
1060.0,775000,98133,Shoreline,WA,2147 N 155th St,3.0,3.0,https://www.redfin.com/WA/Shoreline/2147-N-155th-St-98133/home/81305,https://ssl.cdn-redfin.com/photo/1/islphoto/470/genIslnoResize.2296470_1.jpg,731.1320754716982,Medium-low
2080.0,1075000,98177,Shoreline,WA,616 NW 200th St,4.0,4.0,https://www.redfin.com/WA/Shoreline/616-NW-200th-St-98177/home/77751,https://ssl.cdn-redfin.com/photo/1/islphoto/508/genIslnoResize.2306508_0.jpg,516.8269230769231,Medium-High
940.0,695000,98133,Shoreline,WA,20115 Fremont Ave N,2.0,2.0,https://www.redfin.com/WA/Shoreline/20115-Fremont-Ave-N-98133/home/78577,https://ssl.cdn-redfin.com/photo/1/islphoto/856/genIslnoResize.2305856_0.jpg,739.3617021276596,Medium-low
735.0,340000,98177,Shoreline,WA,18906 8th Ave NW 314,1.0,1.0,https://www.redfin.com/WA/Shoreline/18906-8th-Ave-NW-98177/unit-314/home/55893,https://ssl.cdn-redfin.com/system_files/media/997421_JPG/genDesktopMapHomeCardUrl/item_5.jpg,462.5850340136054,Low
