Square Feet,Price,Zip,City,State,Street Address,Bedrooms,Bathrooms,URL,Image
3355,1889950,98011,Bothell,WA,20235 125th Ave NE Unit SM210,6,6,https://www.redfin.com/WA/Bothell/20235-125th-Ave-NE-98011/unit-SM2-10/home/193527595,https://ssl.cdn-redfin.com/photo/1/islphoto/583/genIslnoResize.2306583_0.jpg
1573,565000,98012,Bothell,WA,107 164th St SE 2104,3,3,https://www.redfin.com/WA/Bothell/107-164th-St-SE-98012/unit-2-104/home/2901004,https://ssl.cdn-redfin.com/photo/1/islphoto/084/genIslnoResize.2310084_0.jpg
1660,664995,98012,Bothell,WA,16124 Cascadian Way Unit E3,2,2,https://www.redfin.com/WA/Bothell/16124-Cascadian-Way-98012/unit-E3/home/193513747,https://ssl.cdn-redfin.com/photo/595/islphoto/D49/genIslnoResize.C3AFE1D73D49_0.jpg
2366,1125000,98012,Bothell,WA,16409 36th Ave SE,3,3,https://www.redfin.com/WA/Bothell/16409-36th-Ave-SE-98012/home/12490262,https://ssl.cdn-redfin.com/photo/1/islphoto/931/genIslnoResize.2309931_0.jpg
1112,145000,98021,Bothell,WA,1121 244th St SW 48,2,2,https://www.redfin.com/WA/Bothell/1121-244th-St-SW-98021/unit-48/home/2875871,https://ssl.cdn-redfin.com/photo/1/islphoto/512/genIslnoResize.2307512_0.jpg
2276,1045000,98012,Bothell,WA,233 Poppy Rd,4,4,https://www.redfin.com/WA/Bothell/233-Poppy-Rd-98012/home/2647950,https://ssl.cdn-redfin.com/photo/1/islphoto/857/genIslnoResize.2309857_0.jpg
1658,875000,98012,Bothell,WA,2922 168th St SE,3,3,https://www.redfin.com/WA/Bothell/2922-168th-St-SE-98012/home/2779336,https://ssl.cdn-redfin.com/photo/1/islphoto/789/genIslnoResize.2309789_0.jpg
3343,1404950,98012,Bothell,WA,126 179th St SE,4,4,https://www.redfin.com/WA/Mill-Creek-East/126-179th-St-SE-98012/home/193505803,https://ssl.cdn-redfin.com/photo/595/islphoto/D49/genIslnoResize.851DAC87DD49_0.jpg
3343,1424950,98012,Bothell,WA,130 179th St SE,4,4,https://www.redfin.com/WA/Mill-Creek-East/130-179th-St-SE-98012/home/193505610,https://ssl.cdn-redfin.com/photo/595/islphoto/7BF/genIslnoResize.17DF318CB7BF_0.jpg
3343,1404950,98021,Bothell,WA,126 179th St SE 16,4,4,https://www.redfin.com/WA/Bothell/126-179th-ST-SE-98021/unit-16/home/193503469,https://ssl.cdn-redfin.com/photo/1/islphoto/063/genIslnoResize.2310063_0.jpg
3343,1424950,98021,Bothell,WA,130 179th St SE 15,4,4,https://www.redfin.com/WA/Bothell/130-179th-ST-SE-98021/unit-15/home/193503421,https://ssl.cdn-redfin.com/photo/1/islphoto/060/genIslnoResize.2310060_0.jpg
3378,1752442,98021,Bothell,WA,3811 239th St SE,6,6,https://www.redfin.com/WA/Bothell/3811-239th-St-SE-98021/home/193502907,https://ssl.cdn-redfin.com/photo/595/islphoto/A18/genIslnoResize.8E7BBD0F8A18_0.jpg
2982,1720950,98021,Bothell,WA,21331 40th Dr SE,4,4,https://www.redfin.com/WA/Bothell/21331-40th-Dr-SE-98021/home/193472937,https://ssl.cdn-redfin.com/photo/1/islphoto/680/genIslnoResize.2309680_0.jpg
3392,1792867,98021,Bothell,WA,3815 239th St SE,5,5,https://www.redfin.com/WA/Bothell/3815-239th-St-SE-98021/home/192638137,https://ssl.cdn-redfin.com/photo/595/islphoto/B78/genIslnoResize.5AF328D9BB78_0.jpg
2112,1098000,98012,Bothell,WA,19309 34th Dr SE,4,4,https://www.redfin.com/WA/Bothell/19309-34th-Dr-SE-98012/home/2677829,https://ssl.cdn-redfin.com/photo/1/islphoto/473/genIslnoResize.2309473_0.jpg
960,459900,98011,Bothell,WA,12701 NE 197th Pl,2,2,https://www.redfin.com/WA/Bothell/12701-NE-197th-Pl-98011/home/40107528,https://ssl.cdn-redfin.com/photo/1/islphoto/180/genIslnoResize.2309180_0.jpg
1056,725000,98011,Bothell,WA,19227 129th Ave NE,3,3,https://www.redfin.com/WA/Unknown/19227-129th-Ave-Ne-Unknown/home/187464187,https://ssl.cdn-redfin.com/photo/1/islphoto/460/genIslnoResize.2306460_0.jpg
1300,879950,98021,Bothell,WA,24224 4th Pl W,3,3,https://www.redfin.com/WA/Bothell/24224-4th-Pl-W-98021/home/2710029,https://ssl.cdn-redfin.com/photo/1/islphoto/738/genIslnoResize.2308738_0.jpg
3069,1299900,98012,Bothell,WA,17601 3rd Ave SE,5,5,https://www.redfin.com/WA/Bothell/17601-3rd-Ave-SE-98012/home/105199168,https://ssl.cdn-redfin.com/photo/1/islphoto/944/genIslnoResize.2307944_0.jpg
2192,1129011,98011,Bothell,WA,9017 NE 203rd Ct Unit A,4,4,https://www.redfin.com/WA/Bothell/9017-NE-203rd-St-98011/unit-A/home/193388686,https://ssl.cdn-redfin.com/photo/595/islphoto/D5A/genIslnoResize.68629FA76D5A_0.jpg
1120,190000,98011,Bothell,WA,10515 Woodinville Dr 72,3,3,https://www.redfin.com/WA/Bothell/10515-Woodinville-Dr-98011/unit-72/home/176030168,https://ssl.cdn-redfin.com/photo/1/islphoto/103/genIslnoResize.2306103_0.jpg
3002,1749990,98021,Bothell,WA,23411 13th Lot 3 Ave SE,5,5,https://www.redfin.com/WA/Bothell/23411-13th-Ave-SE-98021/home/193387384,https://ssl.cdn-redfin.com/photo/1/islphoto/413/genIslnoResize.2307413_1.jpg
939,460000,98012,Bothell,WA,2009 196th St SE Unit A302,2,2,https://www.redfin.com/WA/Bothell/2009-196th-St-SE-98012/unit-A302/home/2887855,https://ssl.cdn-redfin.com/photo/1/islphoto/380/genIslnoResize.2307380_0.jpg
550,65000,98011,Bothell,WA,10515 Woodinville Dr 23,3,3,https://www.redfin.com/WA/Bothell/10515-Woodinville-Dr-98011/unit-23/home/193386204,https://ssl.cdn-redfin.com/photo/1/islphoto/442/genIslnoResize.2307442_0.jpg
2875,1339995,98012,Bothell,WA,Hemlock Plan,4,4,https://www.redfin.com/WA/Bothell/Bothell/Hemlock/home/193380971,https://ssl.cdn-redfin.com/photo/595/islphoto/143/genIslnoResize.346B81191143_0.jpg
2875,1349995,98012,Bothell,WA,18432 7th Ave W,4,4,https://www.redfin.com/WA/Bothell/18432-7th-Ave-W-98012/home/191979363,https://ssl.cdn-redfin.com/photo/595/islphoto/578/genIslnoResize.57BBAE976578_0.jpg
2875,1339995,98012,Bothell,WA,18414 7th Ave W,4,4,https://www.redfin.com/WA/Bothell/18414-7th-Ave-W-98012/home/191979359,https://ssl.cdn-redfin.com/photo/595/islphoto/485/genIslnoResize.E87106399485_0.jpg
2875,1349995,98012,Bothell,WA,18424 7th Ave W,4,4,https://www.redfin.com/WA/Bothell/18424-7th-Ave-W-98012/home/191979361,https://ssl.cdn-redfin.com/photo/595/islphoto/636/genIslnoResize.8AFFB3293636_0.jpg
2449,996500,98012,Bothell,WA,2623 189th St SE Unit A,3,3,https://www.redfin.com/WA/Bothell/2623-189th-St-SE-98012/unit-A/home/2889095,https://ssl.cdn-redfin.com/photo/1/islphoto/287/genIslnoResize.2307287_1.jpg
2528,1200000,98012,Bothell,WA,3621 156th Pl SE,4,4,https://www.redfin.com/WA/Bothell/3621-156th-Pl-SE-98012/home/11883741,https://ssl.cdn-redfin.com/photo/1/islphoto/099/genIslnoResize.2307099_1.jpg
3271,1829950,98021,Bothell,WA,22013 32nd Ave SE,5,5,https://www.redfin.com/WA/Bothell/22013-32nd-Ave-SE-98021/home/193563713,https://ssl.cdn-redfin.com/photo/1/islphoto/531/genIslnoResize.2306531_0.jpg
2247,1090000,98021,Bothell,WA,513 238th St SE Unit E,4,4,https://www.redfin.com/WA/Bothell/513-238th-St-SE-98021/unit-E/home/169426274,https://ssl.cdn-redfin.com/photo/1/islphoto/491/genIslnoResize.2304491_0.jpg
2147,1024950,98011,Bothell,WA,8818 NE 173rd Pl Unit B,3,3,https://www.redfin.com/WA/Bothell/8818-NE-173rd-Pl-98011/unit-B/home/185885656,https://ssl.cdn-redfin.com/photo/1/islphoto/530/genIslnoResize.2306530_4.jpg
2147,1049950,98011,Bothell,WA,8818 NE 173rd Pl Unit A,3,3,https://www.redfin.com/WA/Bothell/8818-NE-173rd-Pl-98011/unit-A/home/193363236,https://ssl.cdn-redfin.com/photo/1/islphoto/102/genIslnoResize.2287102_2.jpg
3326,1350000,98021,Bothell,WA,511 224th Pl SE,4,4,https://www.redfin.com/WA/Bothell/511-224th-Pl-SE-98021/home/2815014,https://ssl.cdn-redfin.com/photo/1/islphoto/106/genIslnoResize.2306106_0.jpg
2192,1111908,98011,Bothell,WA,9014 NE 203rd Ln Unit D,3,3,https://www.redfin.com/WA/Bothell/9014-NE-203rd-St-98011/unit-D/home/193340516,https://ssl.cdn-redfin.com/photo/595/islphoto/E58/genIslnoResize.30D617829E58_0.jpg
2250,1020000,98021,Bothell,WA,23419 9th Ave SE,5,5,https://www.redfin.com/WA/Bothell/23419-9th-Ave-SE-98021/home/11884971,https://ssl.cdn-redfin.com/photo/1/islphoto/318/genIslnoResize.2306318_0.jpg
2147,999950,98011,Bothell,WA,8904 NE 173rd Pl Unit B,3,3,https://www.redfin.com/WA/Bothell/8904-NE-173rd-Pl-98011/unit-B/home/190591676,https://ssl.cdn-redfin.com/photo/1/islphoto/917/genIslnoResize.2305917_5.jpg
1856,749950,98012,Bothell,WA,2115 201st Pl SE Unit C2,3,3,https://www.redfin.com/WA/Bothell/2115-201st-Pl-SE-98012/unit-C2/home/18606223,https://ssl.cdn-redfin.com/photo/1/islphoto/513/genIslnoResize.2305513_0.jpg
3473,2298743,98011,Bothell,WA,10053 NE 196 Pl,4,4,https://www.redfin.com/WA/Bothell/10053-NE-196th-Pl-98011/home/184001563,https://ssl.cdn-redfin.com/photo/1/islphoto/251/genIslnoResize.2305251_0.jpg
2618,1600000,98021,Bothell,WA,20624 W Richmond Rd,3,3,https://www.redfin.com/WA/Bothell/20624-W-Richmond-Rd-98021/home/2648736,https://ssl.cdn-redfin.com/system_files/media/1004947_JPG/genDesktopMapHomeCardUrl/item_4.jpg
2256,830000,98021,Bothell,WA,4215 228th St SE,4,4,https://www.redfin.com/WA/Bothell/4215-228th-St-SE-98021/home/2600587,https://ssl.cdn-redfin.com/photo/1/islphoto/767/genIslnoResize.2300767_0.jpg
2075,1250000,98021,Bothell,WA,2429 243rd Pl SW,3,3,https://www.redfin.com/WA/Bothell/2429-243rd-Pl-SW-98021/home/2727467,https://ssl.cdn-redfin.com/photo/1/islphoto/917/genIslnoResize.2299917_0.jpg
1104,850000,98012,Bothell,WA,16512 26th Dr SE,3,3,https://www.redfin.com/WA/Bothell/16512-26th-Dr-SE-98012/home/2792308,https://ssl.cdn-redfin.com/photo/1/islphoto/809/genIslnoResize.2302809_0.jpg
2147,1029950,98011,Bothell,WA,8904 NE 173rd Pl Unit C,3,3,https://www.redfin.com/WA/Bothell/8904-NE-173rd-Pl-98011/unit-C/home/190554398,https://ssl.cdn-redfin.com/photo/1/islphoto/830/genIslnoResize.2299830_4.jpg
1798,979158,98011,Bothell,WA,9013 NE 203rd Ln Unit C,3,3,https://www.redfin.com/WA/Bothell/9013-NE-203rd-Pl-98011/unit-C/home/192148475,https://ssl.cdn-redfin.com/photo/595/islphoto/96E/genIslnoResize.BB3EC122496E_0.jpg
836,160000,98012,Bothell,WA,1729 194th St SE 28,2,2,https://www.redfin.com/WA/Bothell/1729-194th-St-SE-98012/unit-28/home/2877431,https://ssl.cdn-redfin.com/photo/1/islphoto/927/genIslnoResize.2299927_0.jpg
3064,1679900,98011,Bothell,WA,20214 94th Dr NE,5,5,https://www.redfin.com/WA/Bothell/20214-94th-Dr-NE-98011/home/175248641,https://ssl.cdn-redfin.com/photo/1/islphoto/207/genIslnoResize.2301207_2.jpg
2556,1672450,98021,Bothell,WA,4026 213th St SE,4,4,https://www.redfin.com/WA/Bothell/4026-213th-St-SE-98021/home/193047600,https://ssl.cdn-redfin.com/photo/1/islphoto/220/genIslnoResize.2301220_0.jpg
2850,1724950,98011,Bothell,WA,20425 125th Ave NE Unit SM22,5,5,https://www.redfin.com/WA/Bothell/20425-125th-Ave-NE-98011/unit-SM22/home/193044761,https://ssl.cdn-redfin.com/photo/1/islphoto/648/genIslnoResize.2299648_0.jpg
1352,675000,98011,Bothell,WA,17024 123rd Pl NE Unit S202,2,2,https://www.redfin.com/WA/Bothell/17024-123rd-Pl-NE-98011/unit-S202/home/12444,https://ssl.cdn-redfin.com/photo/1/islphoto/398/genIslnoResize.2300398_0.jpg
3800,2875000,98011,Bothell,WA,10618 NE 155th Pl,4,4,https://www.redfin.com/WA/Bothell/10618-NE-155th-Pl-98011/home/284770,https://ssl.cdn-redfin.com/photo/1/islphoto/553/genIslnoResize.2299553_0.jpg
1622,734995,98012,Bothell,WA,16124 Cascadian Way Unit F3,3,3,https://www.redfin.com/WA/Bothell/16124-Cascadian-Way-98012/unit-F3/home/193012162,https://ssl.cdn-redfin.com/photo/595/islphoto/D9F/genIslnoResize.6B460C08FD9F_0.jpg
1650,1005000,98012,Bothell,WA,732 204th St SE,4,4,https://www.redfin.com/WA/Bothell/732-204th-St-SE-98012/home/2794715,https://ssl.cdn-redfin.com/photo/1/islphoto/025/genIslnoResize.2300025_0.jpg
3675,1150000,98012,Bothell,WA,422 172nd Pl SE,5,5,https://www.redfin.com/WA/Bothell/422-172nd-Pl-SE-98012/home/2885103,https://ssl.cdn-redfin.com/photo/1/islphoto/189/genIslnoResize.2295189_0.jpg
1615,744950,98012,Bothell,WA,4226 148th St SE Unit C4,3,3,https://www.redfin.com/WA/Bothell/4226-148th-St-SE-98012/unit-C4/home/191094332,https://ssl.cdn-redfin.com/photo/1/islphoto/674/genIslnoResize.2298674_0.jpg
1212,779000,98011,Bothell,WA,16125 Juanita Woodinville Way NE 1010,3,3,https://www.redfin.com/WA/Bothell/16125-Juanita-Woodinville-Way-NE-98011/unit-1010/home/35544,https://ssl.cdn-redfin.com/photo/1/islphoto/648/genIslnoResize.2298648_0.jpg
3473,1599995,98021,Bothell,WA,4213 219th St SE,4,4,https://www.redfin.com/WA/Bothell/4213-219th-St-SE-98021/home/12490845,https://ssl.cdn-redfin.com/photo/1/islphoto/796/genIslnoResize.2296796_0.jpg
1600,1050000,98021,Bothell,WA,131 234th Pl SE,3,3,https://www.redfin.com/WA/Bothell/131-234th-Pl-SE-98021/home/2639110,https://ssl.cdn-redfin.com/photo/1/islphoto/442/genIslnoResize.2297442_0.jpg
2485,1025000,98012,Bothell,WA,1325 Seattle Hill Rd Unit F2,4,4,https://www.redfin.com/WA/Bothell/1325-Seattle-Hill-Rd-98012/unit-F2/home/146050771,https://ssl.cdn-redfin.com/photo/1/islphoto/036/genIslnoResize.2297036_0.jpg
1056,375000,98021,Bothell,WA,23825 15th Ave SE 413,2,2,https://www.redfin.com/WA/Bothell/23825-15th-Ave-SE-98021/unit-413/home/21499889,https://ssl.cdn-redfin.com/photo/1/islphoto/085/genIslnoResize.2297085_0.jpg
815,365000,98011,Bothell,WA,9517 NE 180th St Unit B307,2,2,https://www.redfin.com/WA/Bothell/9517-NE-180th-St-98011/unit-B307/home/29616,https://ssl.cdn-redfin.com/photo/1/islphoto/445/genIslnoResize.2297445_0.jpg
2989,1414950,98012,Bothell,WA,211 179th St SE,5,5,https://www.redfin.com/WA/Mill-Creek-East/211-179th-St-SE-98012/home/192897161,https://ssl.cdn-redfin.com/photo/595/islphoto/F06/genIslnoResize.1A06AEB74F06_0.jpg
2989,1414950,98021,Bothell,WA,211 179th St SE 6,5,5,https://www.redfin.com/WA/Bothell/211-179th-ST-SE-98021/unit-6/home/192868098,https://ssl.cdn-redfin.com/photo/1/islphoto/172/genIslnoResize.2297172_1.jpg
1244,100000,98021,Bothell,WA,1121 244th St SW 14,2,2,https://www.redfin.com/WA/Bothell/1121-244th-St-SW-98021/unit-14/home/2875830,https://ssl.cdn-redfin.com/photo/1/islphoto/897/genIslnoResize.2291897_0.jpg
2014,1199950,98021,Bothell,WA,3912 214th Pl SE Unit A,4,4,https://www.redfin.com/WA/Bothell/3912-214th-Pl-SE-98021/unit-A/home/192852883,https://ssl.cdn-redfin.com/photo/1/islphoto/875/genIslnoResize.2296875_0.jpg
1656,940000,98012,Bothell,WA,920 207th Pl SE,4,4,https://www.redfin.com/WA/Bothell/920-207th-Pl-SE-98012/home/2797954,https://ssl.cdn-redfin.com/photo/1/islphoto/984/genIslnoResize.2295984_0.jpg
3056,1725000,98011,Bothell,WA,17515 102nd Ave NE,4,4,https://www.redfin.com/WA/Bothell/17515-102nd-Ave-NE-98011/home/284806,https://ssl.cdn-redfin.com/photo/1/islphoto/844/genIslnoResize.2292844_0.jpg
930,425000,98011,Bothell,WA,17300 91st Ave NE Unit A302,2,2,https://www.redfin.com/WA/Bothell/17300-91st-Ave-NE-98011/unit-A302/home/56740,https://ssl.cdn-redfin.com/system_files/media/989844_JPG/genDesktopMapHomeCardUrl/item_1.jpg
2346,1314950,98021,Bothell,WA,21411 W 39th Pl SE Unit A,4,4,https://www.redfin.com/WA/Bothell/21411-39th-Dr-SE-98021/unit-A/home/192667738,https://ssl.cdn-redfin.com/photo/1/islphoto/162/genIslnoResize.2293162_0.jpg
2346,1349950,98021,Bothell,WA,21402 E 39th Dr SE Unit B,4,4,https://www.redfin.com/WA/Bothell/21402-39th-Dr-SE-98021/unit-B/home/192667727,https://ssl.cdn-redfin.com/photo/1/islphoto/185/genIslnoResize.2293185_0.jpg
730,335000,98011,Bothell,WA,9523 NE 180th St Unit A307,1,1,https://www.redfin.com/WA/Bothell/9523-NE-180th-St-98011/unit-A307/home/45245,https://ssl.cdn-redfin.com/photo/1/islphoto/189/genIslnoResize.2292189_0.jpg
1687,809950,98012,Bothell,WA,111 161st Pl SE Unit B4,3,3,https://www.redfin.com/WA/Bothell/111-161st-Pl-SE-98012/unit-B-4/home/192800211,https://ssl.cdn-redfin.com/photo/1/islphoto/438/genIslnoResize.2291438_0.jpg
1901,1021995,98012,Bothell,WA,3915 198th St SE Unit G2,4,4,https://www.redfin.com/WA/Bothell/3915-198th-St-SE-98012/unit-G2/home/192562444,https://ssl.cdn-redfin.com/photo/595/islphoto/059/genIslnoResize.7CF104E1A059_0.jpg
1615,744950,98012,Bothell,WA,4226 148th St SE Unit D3,3,3,https://www.redfin.com/WA/Bothell/4226-148th-St-SE-98012/unit-D3/home/191094335,https://ssl.cdn-redfin.com/photo/1/islphoto/374/genIslnoResize.2290374_0.jpg
1344,99900,98012,Bothell,WA,2200 196th St SE 25,2,2,https://www.redfin.com/WA/Bothell/2200-196th-St-SE-98012/unit-25/home/2875001,https://ssl.cdn-redfin.com/photo/1/islphoto/386/genIslnoResize.2290386_0.jpg
1007,250000,98012,Mill Creek,WA,3504 Seattle Hill Rd 31,3,3,https://www.redfin.com/WA/Bothell/3504-Seattle-Hill-Rd-98012/unit-31/home/2878480,https://ssl.cdn-redfin.com/photo/1/islphoto/900/genIslnoResize.2287900_0.jpg
864,459000,98011,Bothell,WA,17114 117th Ct NE,2,2,https://www.redfin.com/WA/Bothell/17114-117th-Ct-NE-98011/home/12545455,https://ssl.cdn-redfin.com/photo/1/islphoto/899/genIslnoResize.2288899_0.jpg
3500,1650000,98021,Bothell,WA,22819 15th Ave SE,8,8,https://www.redfin.com/WA/Bothell/22819-15th-Ave-SE-98021/home/2675741,https://ssl.cdn-redfin.com/photo/1/islphoto/951/genIslnoResize.2288951_0.jpg
3061,1875000,98011,Bothell,WA,Plan 3061 Plan,5,5,https://www.redfin.com/WA/Bothell/Bothell/Plan-3061/home/192406458,https://ssl.cdn-redfin.com/photo/595/islphoto/4DF/genIslnoResize.44E0A07694DF_0.jpg
2778,1265000,98011,Bothell,WA,20022 94th Ave NE,4,4,https://www.redfin.com/WA/Bothell/20022-94th-Ave-NE-98011/home/59704144,https://ssl.cdn-redfin.com/photo/1/islphoto/528/genIslnoResize.2287528_0.jpg
939,395000,98012,Bothell,WA,18930 BothellEverett Hwy Unit V104,2,2,https://www.redfin.com/WA/Bothell/18930-Bothell-Everett-Hwy-98012/unit-V104/home/12176269,https://ssl.cdn-redfin.com/photo/1/islphoto/558/genIslnoResize.2287558_0.jpg
1687,799950,98012,Bothell,WA,111 161st Pl SE Unit B6,3,3,https://www.redfin.com/WA/Bothell/111-161st-Pl-SE-98012/unit-B-6/home/192800226,https://ssl.cdn-redfin.com/photo/1/islphoto/143/genIslnoResize.2268143_0.jpg
1806,865000,98012,Bothell,WA,2514 171 Pl SE,4,4,https://www.redfin.com/WA/Bothell/2514-171st-Pl-SE-98012/home/2774292,https://ssl.cdn-redfin.com/photo/1/islphoto/718/genIslnoResize.2285718_0.jpg
3530,1849990,98011,Bothell,WA,17314 N 93rd Lot 5 Ave NE,6,6,https://www.redfin.com/WA/Bothell/17314-93rd-Ave-NE-98011/home/188721866,https://ssl.cdn-redfin.com/photo/1/islphoto/280/genIslnoResize.2286280_3.jpg
1745,824950,98012,Bothell,WA,4226 148th St SE Unit D5,3,3,https://www.redfin.com/WA/Bothell/4226-148th-St-SE-98012/unit-D5/home/191094337,https://ssl.cdn-redfin.com/photo/1/islphoto/687/genIslnoResize.2284687_0.jpg
1344,560000,98011,Bothell,WA,15711 Waynita Way NE Unit H204,2,2,https://www.redfin.com/WA/Bothell/15711-Waynita-Way-NE-98011/unit-H204/home/68600,https://ssl.cdn-redfin.com/photo/1/islphoto/823/genIslnoResize.2280823_1.jpg
1615,744950,98012,Bothell,WA,4226 148th St SE Unit D2,3,3,https://www.redfin.com/WA/Bothell/4226-148th-St-SE-98012/unit-D2/home/191094334,https://ssl.cdn-redfin.com/photo/1/islphoto/790/genIslnoResize.2281790_0.jpg
2501,1279950,98012,Bothell,WA,Magnolia Plan,4,4,https://www.redfin.com/WA/Bothell/Bothell/Magnolia/home/192198551,https://ssl.cdn-redfin.com/photo/595/islphoto/DD0/genIslnoResize.B6FD0E047DD0_0.jpg
3009,1299950,98012,Bothell,WA,Monarch Plan,5,5,https://www.redfin.com/WA/Bothell/Bothell/Monarch/home/192198549,https://ssl.cdn-redfin.com/photo/595/islphoto/EC5/genIslnoResize.0D41DEC1CEC5_0.jpg
3343,1399950,98012,Bothell,WA,Columbia Plan,4,4,https://www.redfin.com/WA/Bothell/Bothell/Columbia/home/192198545,https://ssl.cdn-redfin.com/photo/595/islphoto/FC7/genIslnoResize.8171A8637FC7_0.jpg
2501,1309950,98012,Bothell,WA,121 179th St SE,4,4,https://www.redfin.com/WA/Mill-Creek-East/121-179th-St-SE-98012/home/192198543,https://ssl.cdn-redfin.com/photo/595/islphoto/888/genIslnoResize.D39381D61888_0.jpg
2989,1414950,98012,Bothell,WA,Sequoia II Plan,5,5,https://www.redfin.com/WA/Bothell/Bothell/Sequoia-II/home/192198535,https://ssl.cdn-redfin.com/photo/595/islphoto/5F6/genIslnoResize.CA1ED26B05F6_1.jpg
1798,973102,98011,Bothell,WA,9013 NE 203rd Ln Unit B,3,3,https://www.redfin.com/WA/Bothell/9013-NE-203rd-Pl-98011/unit-B/home/192147267,https://ssl.cdn-redfin.com/photo/595/islphoto/E1A/genIslnoResize.2326BF997E1A_0.jpg
1819,900000,98021,Bothell,WA,620 238th St SE Unit C,3,3,https://www.redfin.com/WA/Bothell/620-238th-St-SE-98021/unit-C/home/169426307,https://ssl.cdn-redfin.com/photo/1/islphoto/110/genIslnoResize.2280110_0.jpg
2346,1274950,98012,Bothell,WA,Plan 2346MB Plan,4,4,https://www.redfin.com/WA/Bothell/Bothell/Plan-2346-MB/home/192184313,https://ssl.cdn-redfin.com/photo/595/islphoto/596/genIslnoResize.07AABD1AD596_0.jpg
2346,1274950,98012,Bothell,WA,Plan 2346MF Plan,4,4,https://www.redfin.com/WA/Bothell/Bothell/Plan-2346-MF/home/192184311,https://ssl.cdn-redfin.com/photo/595/islphoto/BBE/genIslnoResize.57178532FBBE_0.jpg
2014,1174950,98012,Bothell,WA,Plan 2014 Plan,4,4,https://www.redfin.com/WA/Bothell/Bothell/Plan-2014/home/192184289,https://ssl.cdn-redfin.com/photo/595/islphoto/053/genIslnoResize.753CB6BE3053_0.jpg
1687,789950,98012,Bothell,WA,111 161st Pl SE Unit B5,3,3,https://www.redfin.com/WA/Bothell/111-161st-Pl-SE-98012/unit-B-5/home/192800225,https://ssl.cdn-redfin.com/photo/1/islphoto/052/genIslnoResize.2281052_0.jpg
2501,1309950,98021,Bothell,WA,121 179th St SE 1,4,4,https://www.redfin.com/WA/Bothell/121-179th-ST-SE-98021/unit-1/home/192149026,https://ssl.cdn-redfin.com/photo/1/islphoto/863/genIslnoResize.2279863_1.jpg
1040,120000,98021,Bothell,WA,3333 228th St SE 74,2,2,https://www.redfin.com/WA/Bothell/3333-228th-St-SE-98021/unit-74/home/2871829,https://ssl.cdn-redfin.com/photo/1/islphoto/697/genIslnoResize.2274697_0.jpg
1480,875000,98011,Bothell,WA,17822 85th Pl NE,3,3,https://www.redfin.com/WA/Bothell/17822-85th-Pl-NE-98011/home/283665,https://ssl.cdn-redfin.com/photo/1/islphoto/568/genIslnoResize.2271568_0.jpg
1940,1027000,98011,Bothell,WA,12103 NE 161st St,3,3,https://www.redfin.com/WA/Bothell/12103-NE-161st-St-98011/home/453069,https://ssl.cdn-redfin.com/photo/1/islphoto/511/genIslnoResize.2278511_0.jpg
